Format version	Start date	End date	Sender	Recipient	Aggregator	Disclaimer
1	10/01/12	10/31/12	Spotify	The Recording Consort	The Recording Consort	Confidential
Country	Label	Product	URI	UPC	EAN	ISRC	Track name	Artist name	Composer name	Album name	Quantity	USD Payable
BE	Cantus Records	U	spotify:track:3bf7y8BPfzsf98r8Ry08Wj		7502258850145	MX2831000290	O livoris feritas/Fons totius superbie	Dominique Vellard, Ensemble Gilles Binchois, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le Jugement du Roi de Navarre	1	0.0038875
FI	Cantus Records	A	spotify:track:3bf7y8BPfzsf98r8Ry08Wj		7502258850145	MX2831000290	O livoris feritas/Fons totius superbie	Dominique Vellard, Ensemble Gilles Binchois, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le Jugement du Roi de Navarre	1	0.001553225806451612903225806452
FR	Cantus Records	P	spotify:track:3bf7y8BPfzsf98r8Ry08Wj		7502258850145	MX2831000290	O livoris feritas/Fons totius superbie	Dominique Vellard, Ensemble Gilles Binchois, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le Jugement du Roi de Navarre	1	0.008453275109170305676855895197
NL	Cantus Records	A	spotify:track:3bf7y8BPfzsf98r8Ry08Wj		7502258850145	MX2831000290	O livoris feritas/Fons totius superbie	Dominique Vellard, Ensemble Gilles Binchois, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le Jugement du Roi de Navarre	1	0.001513934426229508196721311475
ES	Cantus Records	A	spotify:track:3bf7y8BPfzsf98r8Ry08Wj		7502258850145	MX2831000290	O livoris feritas/Fons totius superbie	Dominique Vellard, Ensemble Gilles Binchois, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le Jugement du Roi de Navarre	1	0.003887288817377312952534191472
US	Cantus Records	U	spotify:track:3bf7y8BPfzsf98r8Ry08Wj		7502258850145	MX2831000290	O livoris feritas/Fons totius superbie	Dominique Vellard, Ensemble Gilles Binchois, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le Jugement du Roi de Navarre	1	0.005071917808219178082191780822
ES	Cantus Records	U	spotify:track:3bf7y8BPfzsf98r8Ry08Wj		7502258850145	MX2831000290	O livoris feritas/Fons totius superbie	Dominique Vellard, Ensemble Gilles Binchois, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le Jugement du Roi de Navarre	1	0.003887350054525627044711014177
CH	Cantus Records	A	spotify:track:3bf7y8BPfzsf98r8Ry08Wj		7502258850145	MX2831000290	O livoris feritas/Fons totius superbie	Dominique Vellard, Ensemble Gilles Binchois, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le Jugement du Roi de Navarre	2	0.005853968253968253968253968254
US	Cantus Records	P	spotify:track:3bf7y8BPfzsf98r8Ry08Wj		7502258850145	MX2831000290	O livoris feritas/Fons totius superbie	Dominique Vellard, Ensemble Gilles Binchois, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le Jugement du Roi de Navarre	1	0.007584249084249084249084249084
NL	Cantus Records	P	spotify:track:3bf7y8BPfzsf98r8Ry08Wj		7502258850145	MX2831000290	O livoris feritas/Fons totius superbie	Dominique Vellard, Ensemble Gilles Binchois, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le Jugement du Roi de Navarre	1	0.009141525423728813559322033898
ES	Videophonic	P	spotify:track:3Nv5X2REq0b1rwaNNV9ak5		7502258850732	MX2831200035	Concierto a dos clavecines en Do Mayor BWV 1061, II. Adagio	Patricia Castillo, Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	3	0.01166227390180878552971576228
DE	Videophonic	A	spotify:track:3Nv5X2REq0b1rwaNNV9ak5		7502258850732	MX2831200035	Concierto a dos clavecines en Do Mayor BWV 1061, II. Adagio	Patricia Castillo, Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.003887596899224806201550387597
US	Videophonic	P	spotify:track:3Nv5X2REq0b1rwaNNV9ak5		7502258850732	MX2831200035	Concierto a dos clavecines en Do Mayor BWV 1061, II. Adagio	Patricia Castillo, Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.007584249084249084249084249084
SE	Videophonic	P	spotify:track:3Nv5X2REq0b1rwaNNV9ak5		7502258850732	MX2831200035	Concierto a dos clavecines en Do Mayor BWV 1061, II. Adagio	Patricia Castillo, Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.008194570135746606334841628959
ES	Videophonic	U	spotify:track:3Nv5X2REq0b1rwaNNV9ak5		7502258850732	MX2831200035	Concierto a dos clavecines en Do Mayor BWV 1061, II. Adagio	Patricia Castillo, Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.003887350054525627044711014177
ES	Videophonic	A	spotify:track:3Nv5X2REq0b1rwaNNV9ak5		7502258850732	MX2831200035	Concierto a dos clavecines en Do Mayor BWV 1061, II. Adagio	Patricia Castillo, Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	2	0.007774577634754625905068382944
NO	Videophonic	P	spotify:track:3Nv5X2REq0b1rwaNNV9ak5		7502258850732	MX2831200035	Concierto a dos clavecines en Do Mayor BWV 1061, II. Adagio	Patricia Castillo, Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.01109275362318840579710144928
FR	Videophonic	P	spotify:track:3Nv5X2REq0b1rwaNNV9ak5		7502258850732	MX2831200035	Concierto a dos clavecines en Do Mayor BWV 1061, II. Adagio	Patricia Castillo, Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.008453275109170305676855895197
FI	Videophonic	A	spotify:track:3Nv5X2REq0b1rwaNNV9ak5		7502258850732	MX2831200035	Concierto a dos clavecines en Do Mayor BWV 1061, II. Adagio	Patricia Castillo, Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	2	0.003106451612903225806451612904
ES	Quindecim Recordings	A	spotify:track:3XW77Ij0qzWQIqZLHakv4Q		7509708092001	MX2831200887	Sonata No.6 "Mozartiana": III. Var. iv. Tempo Giusto	Mauricio Náder, Carlos Chavez	N/A	Apuntes para Piano: Música Mexicana para Piano de los Siglos XX y XXI	12	0.04664746580852775543041029766
SE	Cantus Records	P	spotify:track:4LN7hITrxTGjP0otWsECxc		7502258850817	MX2831201481	Mater Digna Dei	La Pifarescha, Paolo da Col, La Reverdie, Liuwe Tamminga, Ensemble Pian & Forte, Gaspar Van Weerbecke	N/A	Loyset Compère: Missa Gaalezescha	1	0.008194570135746606334841628959
SE	Cantus Records	P	spotify:track:64KCjvJY0PWQTWoorSWbE2		7502258850091	MX2831000160	Sonata 1, d minor: Allegro &: Cadenza	Fabrizio Cipriani, Antonio Fantinuoli, Michele Mascitti	N/A	Michele Mascitti: 6 sonate op. 2	1	0.008194570135746606334841628959
FR	Cantus Records	P	spotify:track:6cd2e80khji7TuLMbEpFU7		7502258850015	MX2831000018	Par mantes foys	La Reverdie, La Reverdie, Jean Vaillant	N/A	Bestiarium: Animals and Nature in the Middle Age	6	0.05071965065502183406113537118
DE	Cantus Records	P	spotify:track:6cd2e80khji7TuLMbEpFU7		7502258850015	MX2831000018	Par mantes foys	La Reverdie, La Reverdie, Jean Vaillant	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.003887272727272727272727272727
US	Cantus Records	U	spotify:track:6cd2e80khji7TuLMbEpFU7		7502258850015	MX2831000018	Par mantes foys	La Reverdie, La Reverdie, Jean Vaillant	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.005071917808219178082191780822
SE	Cantus Records	P	spotify:track:6cd2e80khji7TuLMbEpFU7		7502258850015	MX2831000018	Par mantes foys	La Reverdie, La Reverdie, Jean Vaillant	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.008194570135746606334841628959
BE	Cantus Records	A	spotify:track:6cd2e80khji7TuLMbEpFU7		7502258850015	MX2831000018	Par mantes foys	La Reverdie, La Reverdie, Jean Vaillant	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.003886170212765957446808510638
ES	Cantus Records	A	spotify:track:6cd2e80khji7TuLMbEpFU7		7502258850015	MX2831000018	Par mantes foys	La Reverdie, La Reverdie, Jean Vaillant	N/A	Bestiarium: Animals and Nature in the Middle Age	9	0.03498559935639581657280772325
SE	Videophonic	P	spotify:track:6d5HrJRlSOcG3Yu21EEqQr		7502258850572	MX2831001092	Estudio para piano No. 8 Op.10 en Fa mayor	Alejandro Corona	N/A	Los Románticos Vol I	1	0.008194570135746606334841628959
ES	Quindecim Recordings	A	spotify:track:6DGZQOrzoC4nRBcDE1xZwC		7509708031048	MX2831200278	Dos Danzas De Salón: II. Juventud	Józef Olechowski, Ernesto Elorduy	N/A	Alma y Corazón: Obras del Romanticismo Mexicano de Ernesto Elorduy	1	0.003887288817377312952534191472
ES	Quindecim Recordings	A	spotify:track:6JBiROqqSEuSCf8BjuPzlk		7509708092025	MX2831200476	Twist de las Arrugas	Orquesta Sinfónica Sinaloa de las Artes, José Ángel Espinoza Aragón "Ferrusquilla"	N/A	Ferrusquilla Sinfónico	1	0.003887288817377312952534191472
ES	Cantus Records	A	spotify:track:79i31H0M3pic4XLq9okJhW		7502258850114	MX2831000229	Suite VI in F Major: Pavan	Tripla Concordia, Tripla Concordia, M. Locke	N/A	Musicke from the Ayre: Consort music by Jenkins, Locke & Purcell	3	0.01166186645213193885760257442
ES	Cantus Records	U	spotify:track:79i31H0M3pic4XLq9okJhW		7502258850114	MX2831000229	Suite VI in F Major: Pavan	Tripla Concordia, Tripla Concordia, M. Locke	N/A	Musicke from the Ayre: Consort music by Jenkins, Locke & Purcell	1	0.003887350054525627044711014177
DE	Cantus Records	P	spotify:track:7bnx7l3249XALoBg37DkEQ		7502258850015	MX2831000017	En ma forest	14th c., La Reverdie, La Reverdie	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.003887272727272727272727272727
FR	Cantus Records	P	spotify:track:7bnx7l3249XALoBg37DkEQ		7502258850015	MX2831000017	En ma forest	14th c., La Reverdie, La Reverdie	N/A	Bestiarium: Animals and Nature in the Middle Age	7	0.05917292576419213973799126638
US	Cantus Records	U	spotify:track:7bnx7l3249XALoBg37DkEQ		7502258850015	MX2831000017	En ma forest	14th c., La Reverdie, La Reverdie	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.005071917808219178082191780822
BE	Cantus Records	A	spotify:track:7bnx7l3249XALoBg37DkEQ		7502258850015	MX2831000017	En ma forest	14th c., La Reverdie, La Reverdie	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.003886170212765957446808510638
ES	Cantus Records	A	spotify:track:7bnx7l3249XALoBg37DkEQ		7502258850015	MX2831000017	En ma forest	14th c., La Reverdie, La Reverdie	N/A	Bestiarium: Animals and Nature in the Middle Age	3	0.01166186645213193885760257442
SE	Cantus Records	P	spotify:track:7bnx7l3249XALoBg37DkEQ		7502258850015	MX2831000017	En ma forest	14th c., La Reverdie, La Reverdie	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.008194570135746606334841628959
US	Cantus Records	A	spotify:track:7bnx7l3249XALoBg37DkEQ		7502258850015	MX2831000017	En ma forest	14th c., La Reverdie, La Reverdie	N/A	Bestiarium: Animals and Nature in the Middle Age	4	0.004171938168846611177170035672
US	Videophonic	U	spotify:track:7mJ4jqp9Xcv5ZQp8PGVQIC		7502258850664	MX2831001171	Al final del camino	Alejandro Corona	N/A	Smooth Live Jazz	3	0.01521575342465753424657534247
ES	Videophonic	A	spotify:track:7mJ4jqp9Xcv5ZQp8PGVQIC		7502258850664	MX2831001171	Al final del camino	Alejandro Corona	N/A	Smooth Live Jazz	1	0.003887288817377312952534191472
ES	Quindecim Recordings	A	spotify:track:031CcGZHdmgg5Pam4m1CPg		7509708112235	MX2831200340	Matilde, o México en 1810: Acto III - "Presentación De León En La Sesión"	José Miramontes Zapata, Coro y Orquesta Sinfónica de San Luis Potosí, Julián Carrillo	N/A	Matilde, o México en 1810	7	0.02721102172164119066773934030
GB	Videophonic	U	spotify:track:0bTJZptHIwfDDlJn5QxPrx		7502258850510	MX2831001002	Pequeña Czarda	Cuarteto de Saxofones de México, Pedro Iturralde	N/A	Clarinetemente Saxual, Transparencias	1	0.006689834515366430260047281324
ES	Videophonic	A	spotify:track:0bTJZptHIwfDDlJn5QxPrx		7502258850510	MX2831001002	Pequeña Czarda	Cuarteto de Saxofones de México, Pedro Iturralde	N/A	Clarinetemente Saxual, Transparencias	3	0.01166186645213193885760257442
US	Videophonic	A	spotify:track:0bTJZptHIwfDDlJn5QxPrx		7502258850510	MX2831001002	Pequeña Czarda	Cuarteto de Saxofones de México, Pedro Iturralde	N/A	Clarinetemente Saxual, Transparencias	2	0.002085969084423305588585017836
US	Quindecim Recordings	A	spotify:track:0cMTb3CMho0CYz3JC4kDaO		7509708980261	MX2831201314	Cancioncilla Del Primer Deseo	Alberto Cruzprieto, Jesus Suaste, Salvador Moreno	N/A	Salvador Moreno: El Hombre y Sus Canciones	1	0.001042984542211652794292508918
ES	Quindecim Recordings	A	spotify:track:0sdDEWuPYXrZDxn2GTpmEy		7509708031048	MX2831200285	Mazurka Apasionada	Józef Olechowski, Ernesto Elorduy	N/A	Alma y Corazón: Obras del Romanticismo Mexicano de Ernesto Elorduy	1	0.003887288817377312952534191472
FR	Quindecim Recordings	P	spotify:track:18Dx9sOUjawJMWvpRazsoJ		7509708970163	MX2831201598	Villanos	Isabelle Villey, Códice de Saldívar IV	N/A	La Guitarra en el México Barroco	1	0.008453275109170305676855895197
NL	Cantus Records	U	spotify:track:1xLQB1D5aaqksqstetIVfg		7502258850183	MX2831000396	Fronda leggiera: Saggio quel cor	Claudio Cavina, Rossana Bertini, Rossana Bertini, La Venexiana, La Venexiana, George Frideric Handel	N/A	George Frideric Handel: The 10 Duetti Italiani	1	0.0046
ES	Cantus Records	P	spotify:track:1xLQB1D5aaqksqstetIVfg		7502258850183	MX2831000396	Fronda leggiera: Saggio quel cor	Claudio Cavina, Rossana Bertini, Rossana Bertini, La Venexiana, La Venexiana, George Frideric Handel	N/A	George Frideric Handel: The 10 Duetti Italiani	1	0.003887424633936261843238587425
ES	Quindecim Recordings	P	spotify:track:1LLO3YroKn4CpHFjJ5YHFe		7509708000440	MX2831200731	Tres Sonetos de Sor Juana: I. Con el Dolor de la Mortal Herida	Alberto Cruzprieto, Lourdes Ambriz, Eduardo Hernández Moncada	N/A	Canciones Arcaicas	1	0.003887424633936261843238587425
US	Quindecim Recordings	P	spotify:track:22jU6BqNx4Vi1I4IXifg66		7509708990321	MX2831200355	Concerto in C Major for Recorder, Violin, Strings and Basso Continuo: III. Allegro	Camerata Aguascalientes, Rafael Machado, Horacio Franco, Eugenia Ramírez, Johann Gottlieb Graun	N/A	IL Gardellino	1	0.007584249084249084249084249084
ES	Quindecim Recordings	A	spotify:track:2i0IyLrNoGGOCPiGTW4KpR		7509708980261	MX2831201317	Al Silencio	Alberto Cruzprieto, Jesus Suaste, Salvador Moreno	N/A	Salvador Moreno: El Hombre y Sus Canciones	1	0.003887288817377312952534191472
ES	Cantus Records	A	spotify:track:2JzARvRDfmPW2sP2iT3Q3o		7502258850114	MX2831000240	Suite for two recorders, D minor-Major: Fantazie	Tripla Concordia, Tripla Concordia, M. Locke	N/A	Musicke from the Ayre: Consort music by Jenkins, Locke & Purcell	30	0.1166186645213193885760257442
BE	Cantus Records	A	spotify:track:2JzARvRDfmPW2sP2iT3Q3o		7502258850114	MX2831000240	Suite for two recorders, D minor-Major: Fantazie	Tripla Concordia, Tripla Concordia, M. Locke	N/A	Musicke from the Ayre: Consort music by Jenkins, Locke & Purcell	1	0.003886170212765957446808510638
ES	Cantus Records	U	spotify:track:2JzARvRDfmPW2sP2iT3Q3o		7502258850114	MX2831000240	Suite for two recorders, D minor-Major: Fantazie	Tripla Concordia, Tripla Concordia, M. Locke	N/A	Musicke from the Ayre: Consort music by Jenkins, Locke & Purcell	1	0.003887350054525627044711014177
SE	Cantus Records	P	spotify:track:3xZaMITrczPsLqvKptTVDg		7502258850299	MX2831000715	Sopranino lute and family of lutes: Gagliarda prima	Various Artists, C. Farina	N/A	Dictionary of Medieval & Renaissance Instruments	1	0.008194570135746606334841628959
ES	Cantus Records	A	spotify:track:3xZaMITrczPsLqvKptTVDg		7502258850299	MX2831000715	Sopranino lute and family of lutes: Gagliarda prima	Various Artists, C. Farina	N/A	Dictionary of Medieval & Renaissance Instruments	1	0.003887288817377312952534191472
GB	Cantus Records	U	spotify:track:3xZaMITrczPsLqvKptTVDg		7502258850299	MX2831000715	Sopranino lute and family of lutes: Gagliarda prima	Various Artists, C. Farina	N/A	Dictionary of Medieval & Renaissance Instruments	3	0.02006950354609929078014184397
US	Cantus Records	A	spotify:track:3xZaMITrczPsLqvKptTVDg		7502258850299	MX2831000715	Sopranino lute and family of lutes: Gagliarda prima	Various Artists, C. Farina	N/A	Dictionary of Medieval & Renaissance Instruments	1	0.001042984542211652794292508918
ES	Cantus Records	A	spotify:track:3W5olhPY6pRLhCANJx4rr0		7502258850787	MX2831201403	Suite No.8: IV. Sarabande	Guy Penson, Patrick Denecker, Matthew Locke	N/A	Scarborough Fair: English, Irish and Scotish Tunes	4	0.01554915526950925181013676589
FI	Videophonic	A	spotify:track:57uNlm4WOtyg1jDjWI3sZC		7502258850732	MX2831200040	Concierto a dos clavecines en Do menor BWV 1062, III. Fuga	María Clara Vargas, Rey Alejandro Conde, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	2	0.003106451612903225806451612904
ES	Videophonic	A	spotify:track:57uNlm4WOtyg1jDjWI3sZC		7502258850732	MX2831200040	Concierto a dos clavecines en Do menor BWV 1062, III. Fuga	María Clara Vargas, Rey Alejandro Conde, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.003887288817377312952534191472
NO	Videophonic	P	spotify:track:57uNlm4WOtyg1jDjWI3sZC		7502258850732	MX2831200040	Concierto a dos clavecines en Do menor BWV 1062, III. Fuga	María Clara Vargas, Rey Alejandro Conde, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.01109275362318840579710144928
SE	Videophonic	P	spotify:track:57uNlm4WOtyg1jDjWI3sZC		7502258850732	MX2831200040	Concierto a dos clavecines en Do menor BWV 1062, III. Fuga	María Clara Vargas, Rey Alejandro Conde, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.008194570135746606334841628959
ES	Videophonic	P	spotify:track:57uNlm4WOtyg1jDjWI3sZC		7502258850732	MX2831200040	Concierto a dos clavecines en Do menor BWV 1062, III. Fuga	María Clara Vargas, Rey Alejandro Conde, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	4	0.01554969853574504737295434970
ES	Videophonic	U	spotify:track:57uNlm4WOtyg1jDjWI3sZC		7502258850732	MX2831200040	Concierto a dos clavecines en Do menor BWV 1062, III. Fuga	María Clara Vargas, Rey Alejandro Conde, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.003887350054525627044711014177
US	Videophonic	P	spotify:track:57uNlm4WOtyg1jDjWI3sZC		7502258850732	MX2831200040	Concierto a dos clavecines en Do menor BWV 1062, III. Fuga	María Clara Vargas, Rey Alejandro Conde, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.007584249084249084249084249084
NZ	Alqhai & Alqhai	A	spotify:track:5s18e8nWax1LN09WO0u25C		8429085255037	MX2831000680	Sarabande Grave	Accademia del Piacere, Fahmi Alqha, Alberto Martínez Molina, Rami Alqhai, Miguel Rincón	N/A	Les violes du ciel et de l'enfer	1	0.001978571428571428571428571429
ES	Alqhai & Alqhai	P	spotify:track:5s18e8nWax1LN09WO0u25C		8429085255037	MX2831000680	Sarabande Grave	Accademia del Piacere, Fahmi Alqha, Alberto Martínez Molina, Rami Alqhai, Miguel Rincón	N/A	Les violes du ciel et de l'enfer	1	0.003887424633936261843238587425
NL	Alqhai & Alqhai	A	spotify:track:5s18e8nWax1LN09WO0u25C		8429085255037	MX2831000680	Sarabande Grave	Accademia del Piacere, Fahmi Alqha, Alberto Martínez Molina, Rami Alqhai, Miguel Rincón	N/A	Les violes du ciel et de l'enfer	1	0.001513934426229508196721311475
ES	Alqhai & Alqhai	A	spotify:track:5s18e8nWax1LN09WO0u25C		8429085255037	MX2831000680	Sarabande Grave	Accademia del Piacere, Fahmi Alqha, Alberto Martínez Molina, Rami Alqhai, Miguel Rincón	N/A	Les violes du ciel et de l'enfer	2	0.007774577634754625905068382944
ES	Alqhai & Alqhai	U	spotify:track:5s18e8nWax1LN09WO0u25C		8429085255037	MX2831000680	Sarabande Grave	Accademia del Piacere, Fahmi Alqha, Alberto Martínez Molina, Rami Alqhai, Miguel Rincón	N/A	Les violes du ciel et de l'enfer	3	0.01166205016357688113413304253
ES	iTinerant Classics	A	spotify:track:5EFkKyzPKmlN9UM3D32eFs		7502258850428	MX2831000826	Rondó Capriccioso	Jesús Sánchez Montero	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	15	0.05830933226065969428801287208
US	iTinerant Classics	P	spotify:track:5EFkKyzPKmlN9UM3D32eFs		7502258850428	MX2831000826	Rondó Capriccioso	Jesús Sánchez Montero	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	1	0.007584249084249084249084249084
US	iTinerant Classics	A	spotify:track:5EFkKyzPKmlN9UM3D32eFs		7502258850428	MX2831000826	Rondó Capriccioso	Jesús Sánchez Montero	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	4	0.004171938168846611177170035672
ES	iTinerant Classics	U	spotify:track:5EFkKyzPKmlN9UM3D32eFs		7502258850428	MX2831000826	Rondó Capriccioso	Jesús Sánchez Montero	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	1	0.003887350054525627044711014177
GB	iTinerant Classics	A	spotify:track:5EFkKyzPKmlN9UM3D32eFs		7502258850428	MX2831000826	Rondó Capriccioso	Jesús Sánchez Montero	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	1	0.004871084337349397590361445783
ES	iTinerant Classics	P	spotify:track:5EFkKyzPKmlN9UM3D32eFs		7502258850428	MX2831000826	Rondó Capriccioso	Jesús Sánchez Montero	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	1	0.003887424633936261843238587425
US	Videophonic	A	spotify:track:5Q2nrNwA0rBnyyHrIaEXXq		7502258850497	MX2831000979	Portales de Madrugada	Cuarteto de Saxofones de México	N/A	Mangüe	5	0.005214922711058263971462544590
US	Quindecim Recordings	A	spotify:track:6zc8yQf1QffEp4VSabZaIu		7509708031055	MX2831200300	A Toi!	Józef Olechowski, Ernesto Elorduy	N/A	Obsesión: Obras del Romanticismo Mexicano de Ernesto Elorduy	1	0.001042984542211652794292508918
ES	Quindecim Recordings	A	spotify:track:6ZWS5CnVJ8A0qIsR1kKo7A		7509708112235	MX2831200319	Matilde, o México en 1810: Acto I - "Espera De León a Matilde"	José Miramontes Zapata, Coro y Orquesta Sinfónica de San Luis Potosí, Julián Carrillo	N/A	Matilde, o México en 1810	7	0.02721102172164119066773934030
GB	Cantus Records	U	spotify:track:7Jx30YvetbYfcsiSZdENAV		7502258850299	MX2831000714	Cittern: The voice of the earth	Various Artists, A. Holborne	N/A	Dictionary of Medieval & Renaissance Instruments	5	0.03344917257683215130023640662
ES	Cantus Records	P	spotify:track:01kCFJ2LIvUnJuOTXKSZhV		7502258850787	MX2831201398	The Witches' Second Dance	Guy Penson, Patrick Denecker, Anonymous	N/A	Scarborough Fair: English, Irish and Scotish Tunes	1	0.003887424633936261843238587425
ES	Cantus Records	A	spotify:track:01kCFJ2LIvUnJuOTXKSZhV		7502258850787	MX2831201398	The Witches' Second Dance	Guy Penson, Patrick Denecker, Anonymous	N/A	Scarborough Fair: English, Irish and Scotish Tunes	5	0.01943644408688656476267095736
US	Quindecim Recordings	P	spotify:track:0sOaXtPqszGHwAMN8vaAK9		7509708112198	MX2831200161	El Cuatro	Miguel Peña, Hermanos Santiago, Rubén Fuentes / Silvestre Vargas	N/A	Sones y Huapangos II	1	0.007584249084249084249084249084
US	Quindecim Recordings	A	spotify:track:0sOaXtPqszGHwAMN8vaAK9		7509708112198	MX2831200161	El Cuatro	Miguel Peña, Hermanos Santiago, Rubén Fuentes / Silvestre Vargas	N/A	Sones y Huapangos II	2	0.002085969084423305588585017836
US	Quindecim Recordings	A	spotify:track:0DYT3uBCDAwmlJAUHC4vtZ		7509708051503	MX2831200840	Quintet For Winds (1979): IV. Scherzo	Mexico City Woodwind Quintet, John Harbison	N/A	Dreams For One America	1	0.001042984542211652794292508918
ES	Quindecim Recordings	U	spotify:track:1cl32609jp5n6xJzlSU5J7		7509708970194	MX2831201572	Guateque	Gustavo Rivero Weber, Manuel Maria Ponce	N/A	Música Mexicana para Piano Vol. 3	1	0.003887350054525627044711014177
ES	Quindecim Recordings	P	spotify:track:1cl32609jp5n6xJzlSU5J7		7509708970194	MX2831201572	Guateque	Gustavo Rivero Weber, Manuel Maria Ponce	N/A	Música Mexicana para Piano Vol. 3	1	0.003887424633936261843238587425
FR	Quindecim Recordings	P	spotify:track:1ljQpW8Qy3nsxFBe0eOYrv		7509708970163	MX2831201590	Allegro	Isabelle Villey, Códice de Saldívar IV	N/A	La Guitarra en el México Barroco	1	0.008453275109170305676855895197
ES	Quindecim Recordings	A	spotify:track:2yUQ7xPnC8pXJCWw59oLD8		7509708031079	MX2831200083	Concerto Grosso Op.3 No.2: I. Vivace	Horacio Franco, Capella Puebla, Georg Friederick Händel	N/A	Capella Puebla	9	0.03498559935639581657280772325
ES	Quindecim Recordings	A	spotify:track:2BgJLFVutcZzKTrQFOqiUs		7509708031079	MX2831200085	Concerto Grosso Op.3 No.2: III. Allegro	Horacio Franco, Capella Puebla, Georg Friederick Händel	N/A	Capella Puebla	8	0.03109831053901850362027353178
ES	Alqhai & Alqhai	P	spotify:track:2FaCqhLORapvRkQXgIdooN		8435042600857	MX2831000670	Sinfonia Grave	Accademia del Piacere, Fahmi Alqhai	N/A	Le lacrime di Eros	2	0.007774849267872523686477174850
SE	Alqhai & Alqhai	P	spotify:track:2FaCqhLORapvRkQXgIdooN		8435042600857	MX2831000670	Sinfonia Grave	Accademia del Piacere, Fahmi Alqhai	N/A	Le lacrime di Eros	1	0.008194570135746606334841628959
SE	Alqhai & Alqhai	T	spotify:track:2FaCqhLORapvRkQXgIdooN		8435042600857	MX2831000670	Sinfonia Grave	Accademia del Piacere, Fahmi Alqhai	N/A	Le lacrime di Eros	6	0.04311240875912408759124087591
ES	Alqhai & Alqhai	A	spotify:track:2FaCqhLORapvRkQXgIdooN		8435042600857	MX2831000670	Sinfonia Grave	Accademia del Piacere, Fahmi Alqhai	N/A	Le lacrime di Eros	3	0.01166186645213193885760257442
